subject,rt,correct,jitter,noise,n200trialerp_c1r,n200trialerplat_c1r,p200trialerp_c1n,p200trialerplat_c1n,goodtrials
15,1,967,60,0.6,-38.39230238737,159.7421875,41.5303024347805,260.328125,1
15,1,978,70,0.6,-33.2936582281195,170.484375,32.9629676042549,211.5,1
15,1,647,80,0.45,-67.0715445615843,198.8046875,32.1586187170704,262.28125,1
15,1,611,60,0.3,-77.781779149332,273.0234375,34.4161328180114,229.078125,1
15,1,647,60,0.45,-31.1287583444581,209.546875,53.9519930261879,251.5390625,1
15,1,618,60,0.3,-43.1557319423737,172.4375,48.4782073887687,220.2890625,1
15,1,695,70,0.45,-39.545979095157,184.15625,49.7852270467404,219.3125,1
15,1,691,60,0.3,-65.9230544117151,258.375,44.1639694659887,261.3046875,1
15,1,670,60,0.3,-65.2877276123323,225.171875,24.7598044823909,190.9921875,1
15,1,572,70,0.3,-63.8283222481626,159.7421875,61.1281730214209,258.375,1
15,1,751,80,0.6,-64.2990494932805,166.578125,79.1108057975779,205.640625,1
15,1,681,60,0.3,-30.5438912341572,194.8984375,65.0670009924293,247.6328125,1
15,1,633,80,0.3,-73.2745173274981,237.8671875,22.9720766741001,264.234375,1
15,1,895,60,0.45,-35.1600091633679,201.734375,47.1318066957529,240.796875,1
15,1,719,60,0.45,-65.156922676695,244.703125,51.4071589785532,229.078125,1
15,1,894,70,0.45,-34.5551368910962,198.8046875,34.0196919192261,251.5390625,1
15,1,727,60,0.3,-53.5098815200259,246.65625,50.4125874524335,233.9609375,1
15,1,819,60,0.6,-48.7354734620184,261.3046875,48.2935472485894,190.9921875,1
15,1,1207,60,0.6,-72.1870499371389,177.3203125,59.4183105480928,177.3203125,1
15,1,809,60,0.3,-32.5942746929115,188.0625,60.8185192439544,198.8046875,1
15,1,844,80,0.6,-42.333089656284,274.9765625,33.9276260480334,224.1953125,1
15,1,733,60,0.6,-65.5578729331009,272.046875,26.9247693769538,243.7265625,1
15,1,743,60,0.3,-62.9243712499298,236.890625,42.1598307935807,222.2421875,1
15,1,731,70,0.45,-44.0625059222847,221.265625,27.8325211402175,241.7734375,1
15,1,659,70,0.45,-47.0662734341353,274.9765625,72.3584320287807,198.8046875,1
15,1,769,80,0.45,-61.7163238411877,274.9765625,51.475558386004,267.1640625,1
15,1,962,70,0.3,-67.0753788143442,223.21875,27.1100528383833,180.25,1
15,1,668,70,0.3,-0,149.9765625,0,149.9765625,0
15,0,1317,70,0.6,-71.19070209221,272.046875,55.3724821355706,220.2890625,1
15,1,939,70,0.6,-33.0478934125772,149.9765625,75.2266321633415,201.734375,1
15,1,672,70,0.3,-46.675982373462,265.2109375,33.4212628452721,194.8984375,1
15,1,800,80,0.6,-45.1795197932358,153.8828125,51.304990397133,203.6875,1
15,1,770,70,0.6,-66.1279170979538,160.71875,62.6181025079276,235.9140625,1
15,0,966,70,0.6,-51.7141132675191,157.7890625,58.1927652988004,213.453125,1
15,1,1086,60,0.45,-79.1624284723798,237.8671875,22.2693489854304,261.3046875,1
15,1,992,60,0.45,-35.128965642206,263.2578125,31.4647583909636,164.625,1
15,1,1015,60,0.45,-48.8402927282487,195.875,103.813743242889,274.9765625,1
15,1,1125,70,0.6,-47.4145535494736,245.6796875,31.7112174564542,245.6796875,1
15,1,779,70,0.3,-39.8396061271359,161.6953125,23.43012308931,220.2890625,1
15,0,934,80,0.6,-52.709133327877,246.65625,48.6791212486726,245.6796875,1
15,1,1000,80,0.3,-68.9365351517217,175.3671875,23.9470229551837,174.390625,1
15,1,1248,60,0.6,-17.7044832015548,199.78125,52.5716182688752,274.9765625,1
15,1,706,60,0.45,-77.9620104646368,273.0234375,39.7255078026573,226.1484375,1
15,1,832,60,0.3,-48.6040371139469,191.96875,26.803048824181,202.7109375,1
15,1,1010,70,0.6,-31.6965666480315,252.515625,67.5021117846171,232.0078125,1
15,0,1664,60,0.3,-103.399383222548,274,36.3079704259624,160.71875,1
15,1,646,60,0.3,-77.7308069487574,240.796875,38.1050970263336,221.265625,1
15,1,679,60,0.3,-59.9932030413875,169.5078125,59.3990868629273,258.375,1
15,1,740,70,0.6,-2.71310460590697,274.9765625,21.6981828152419,155.8359375,1
15,1,676,80,0.6,-49.42636750714,224.1953125,40.8276152966397,242.75,1
15,1,816,60,0.6,-27.3291981178578,260.328125,47.9100237373557,155.8359375,1
15,1,819,80,0.6,-40.8013116777146,203.6875,48.6872535366876,245.6796875,1
15,1,771,60,0.45,-31.5898686810186,274.9765625,49.335662273553,151.9296875,1
15,1,804,70,0.3,-71.9139476550878,204.6640625,41.8581201897837,219.3125,1
15,1,537,60,0.45,-38.7768252630207,244.703125,31.7108431632302,215.40625,1
15,1,571,70,0.3,-0,149.9765625,0,149.9765625,0
15,1,701,80,0.45,-36.7385588157198,198.8046875,46.9242584545401,209.546875,1
15,1,725,80,0.45,-59.5959276416486,274,96.3543427136189,247.6328125,1
15,1,1041,80,0.6,-44.8941638932388,265.2109375,52.2197823493787,228.1015625,1
15,1,634,60,0.45,-30.0319223232458,173.4140625,28.2496851816747,249.5859375,1
15,1,530,70,0.45,-40.3135436404084,273.0234375,25.1885842012423,184.15625,1
15,1,543,60,0.45,-50.0533819638668,197.828125,27.3424119241759,161.6953125,1
15,1,628,70,0.3,-72.8889287128374,210.5234375,37.2968818175212,222.2421875,1
15,1,746,70,0.45,-49.9891866486226,261.3046875,9.25526764013402,190.015625,1
15,0,989,60,0.45,-52.5861079337143,205.640625,23.9287497937502,195.875,1
15,1,826,80,0.3,-32.7376241926838,226.1484375,42.367722660312,234.9375,1
15,1,645,80,0.45,-39.2234652986652,190.015625,46.1147639993169,242.75,1
15,1,655,70,0.3,-52.3331554052538,225.171875,14.9024410133524,252.515625,1
15,1,648,80,0.3,-62.6631203594162,203.6875,45.2749879242693,248.609375,1
15,1,737,60,0.45,-61.1043744021215,243.7265625,41.6785606664744,227.125,1
15,1,699,60,0.45,-58.337469485267,173.4140625,54.0109488518516,225.171875,1
15,0,918,70,0.6,-49.6061509215426,151.9296875,48.795100033528,250.5625,1
15,1,1196,80,0.45,-25.1570808091639,229.078125,24.7824674603885,157.7890625,1
15,0,612,80,0.6,-31.9278806236669,190.015625,26.3359956888204,266.1875,1
15,1,617,80,0.3,-28.763990529404,192.9453125,44.7235554184528,224.1953125,1
15,1,667,70,0.45,-80.8496234365522,254.46875,25.3601275451395,217.359375,1
15,1,770,70,0.6,-28.4310100171821,274.9765625,58.3043269642972,182.203125,1
15,1,1312,80,0.6,-16.5516490279377,242.75,45.1798651088951,230.0546875,1
15,1,654,80,0.45,-44.6441877993155,217.359375,68.1684343946265,221.265625,1
15,1,494,60,0.45,-52.9493648341692,190.9921875,35.3078893516806,181.2265625,0
15,1,638,60,0.45,-27.5306658323553,181.2265625,40.2851465728571,188.0625,1
15,1,622,70,0.6,-70.2227842980601,193.921875,61.7756727558582,218.3359375,1
15,1,618,60,0.45,-32.0082001478538,216.3828125,30.949149739465,219.3125,1
15,1,611,70,0.3,-43.6789754236663,274.9765625,50.7350006098893,254.46875,1
15,0,855,60,0.6,-17.9783361292706,182.203125,25.7745741701708,228.1015625,1
15,1,785,60,0.45,-36.0745774802127,238.84375,41.3456784509241,231.03125,1
15,0,745,80,0.6,-42.3824650724533,232.984375,39.5549264805947,188.0625,1
15,1,751,70,0.3,-43.1779322508624,190.015625,34.8864375131721,221.265625,1
15,1,704,60,0.45,-37.5295298913085,217.359375,31.6651243021126,191.96875,1
15,1,1034,70,0.3,-59.5366115601391,245.6796875,67.7670259410294,249.5859375,1
15,1,473,80,0.3,-78.5076739150993,212.4765625,48.8652691707357,247.6328125,0
15,1,761,80,0.45,-66.9053098677424,201.734375,20.9351576609604,223.21875,1
15,1,695,80,0.6,-45.6215244904438,243.7265625,46.3412002196842,230.0546875,1
15,1,743,70,0.6,-74.4135220805939,170.484375,63.189569614541,251.5390625,1
15,1,781,80,0.6,-26.5259449940156,153.8828125,57.1567713331261,219.3125,1
15,0,493,70,0.6,-8.61393637486277,175.3671875,37.9720830381943,233.9609375,0
15,1,874,70,0.3,-51.4719566377676,169.5078125,23.5252609287131,274.9765625,1
15,1,911,80,0.45,-49.351558047009,256.421875,58.8303164190531,228.1015625,1
15,1,940,60,0.3,-47.0637449696071,248.609375,42.8805990867139,271.0703125,1
15,1,660,70,0.6,-29.2860067226754,152.90625,26.8395006671217,257.3984375,1
15,1,640,80,0.3,-59.2078607031293,254.46875,53.7318183739101,236.890625,1
15,1,1016,80,0.6,-93.3116835133669,197.828125,79.1520405134211,271.0703125,1
15,0,368,80,0.45,-58.5259820170773,214.4296875,24.4006982929638,274.9765625,0
15,1,582,80,0.45,-73.2657729616163,272.046875,10.3613469173553,225.171875,1
15,1,836,80,0.3,-42.2696147831982,233.9609375,50.7670814451158,149.9765625,1
15,1,572,70,0.3,-57.6408970149163,242.75,17.8149937732111,246.65625,1
15,1,283,60,0.3,-55.0775722566816,232.0078125,40.371091155367,269.1171875,0
15,1,777,60,0.45,-41.2513132272209,224.1953125,29.3712527069654,259.3515625,1
15,1,945,60,0.6,-2.1884097172313,197.828125,36.2132144081711,185.1328125,1
15,1,775,80,0.6,-23.6999741403644,261.3046875,53.3264932098259,212.4765625,1
15,1,828,70,0.45,-85.7097593058271,247.6328125,49.2526638753252,232.984375,1
15,1,1526,70,0.45,-40.2210256176243,232.984375,40.642478839593,274.9765625,1
15,1,1124,80,0.3,-45.8740675648024,227.125,53.4377431734175,184.15625,1
15,0,223,60,0.3,-54.2556968989167,176.34375,34.0379050285868,241.7734375,0
15,1,765,70,0.45,-0,149.9765625,0,149.9765625,0
15,1,857,60,0.6,-46.477751503362,200.7578125,36.9931587951472,196.8515625,1
15,0,913,80,0.6,-33.8011538437853,274.9765625,57.7212759796015,233.9609375,1
15,1,630,60,0.3,-72.8579871547857,231.03125,24.7034151007684,271.0703125,1
15,1,669,70,0.3,-43.8436826011517,201.734375,45.4237876725554,242.75,1
15,1,620,80,0.3,-39.7873906407706,271.0703125,56.0635067288702,256.421875,1
15,1,649,60,0.3,-40.6195733237236,190.015625,41.6649824983115,176.34375,1
15,1,616,60,0.6,-91.4404428026354,169.5078125,44.647956659507,186.109375,1
15,1,631,70,0.45,-51.2329363240411,237.8671875,38.1015304745359,199.78125,1
15,1,614,70,0.6,-42.5910011059229,152.90625,36.7602310780289,174.390625,1
15,1,906,60,0.6,-28.2277628289324,201.734375,19.6416309818246,188.0625,1
15,1,718,70,0.45,-27.1789746611413,164.625,38.7802893172101,267.1640625,1
15,0,1295,80,0.6,-65.4056174745991,179.2734375,49.6286689730704,247.6328125,1
15,1,847,70,0.45,-50.0866766141038,211.5,25.9064084948476,241.7734375,1
15,1,648,70,0.3,-45.4795306154558,218.3359375,64.5889968821011,268.140625,1
15,1,539,60,0.6,-37.3529524409314,149.9765625,71.761105262921,225.171875,1
15,1,740,70,0.45,-67.6962084802545,213.453125,14.9729275059846,229.078125,1
15,1,686,70,0.3,-118.448311767548,190.9921875,67.420581653787,206.6171875,1
15,1,700,70,0.45,-44.9671066509896,197.828125,49.7977030711968,260.328125,1
15,NaN,NaN,60,0.6,-52.3642107550504,169.5078125,40.6009214283217,233.9609375,0
15,1,728,70,0.6,-41.4912687730348,274.9765625,44.3925750554637,219.3125,1
15,1,903,60,0.6,-52.9697894915465,249.5859375,67.8596664808405,176.34375,1
15,0,276,60,0.6,-17.9692576462938,213.453125,28.7473036379748,269.1171875,0
15,1,513,80,0.3,-49.3133633152606,190.9921875,23.8698251505466,265.2109375,0
15,1,835,70,0.45,-64.2953409555612,167.5546875,53.5602792372277,209.546875,1
15,0,409,60,0.45,-57.4799184974183,274.9765625,62.2034127157008,223.21875,0
15,NaN,NaN,80,0.6,-46.4610128426049,209.546875,31.3039946770906,183.1796875,0
15,1,643,80,0.45,-53.2675888434897,201.734375,30.3385874890031,170.484375,1
15,1,709,80,0.45,-52.3682185446211,241.7734375,30.9607262242451,250.5625,1
15,1,771,70,0.3,-46.0323693642344,167.5546875,20.9884380140892,269.1171875,1
15,1,941,80,0.45,-90.8748439031875,171.4609375,49.9945444983761,206.6171875,1
15,1,666,80,0.45,-50.1939948846315,243.7265625,38.9848001835666,219.3125,1
15,1,961,60,0.45,-58.5199720554308,235.9140625,53.656767721991,184.15625,1
15,1,684,60,0.3,-59.5700483777697,195.875,50.2171813541037,221.265625,1
15,1,688,80,0.3,-92.2450940040707,256.421875,22.7289048363947,211.5,1
15,NaN,NaN,60,0.3,-40.1552434564793,215.40625,45.6967827833472,268.140625,0
15,1,754,60,0.6,-40.9171667081439,158.765625,58.8676212680074,234.9375,1
15,1,546,60,0.3,-69.0488982834857,175.3671875,11.1584912140487,215.40625,1
15,1,720,80,0.6,-58.1733503836403,177.3203125,48.8633110619756,240.796875,1
15,0,833,70,0.6,-63.1319398821466,203.6875,56.8484988450314,149.9765625,1
15,1,711,80,0.6,-73.2167656484117,174.390625,22.9233790894629,174.390625,1
15,1,755,60,0.6,-22.3464435415043,149.9765625,35.0974650172811,223.21875,1
15,1,627,80,0.3,-50.1052847952614,253.4921875,48.3255453071318,265.2109375,1
15,1,496,70,0.3,-61.4245926679327,251.5390625,63.9170661769462,160.71875,0
15,0,621,80,0.6,-113.648456144799,242.75,39.3334893115189,209.546875,1
15,0,687,70,0.45,-35.3247718454359,207.59375,35.1912357983683,248.609375,1
15,1,589,70,0.6,-37.3570588413202,267.1640625,48.0162556080567,229.078125,1
15,1,507,70,0.3,-30.192191936993,220.2890625,56.4203603424434,176.34375,0
15,0,782,70,0.45,-56.6538601470229,150.953125,9.83853739679487,274.9765625,1
15,1,623,60,0.3,-25.0537717273064,201.734375,50.7686033844382,267.1640625,1
15,1,837,70,0.3,-52.7772123017714,240.796875,27.62283778765,242.75,1
15,1,516,80,0.3,-46.0489980742928,204.6640625,45.8395764296219,182.203125,0
15,0,640,60,0.6,-64.1566103696119,264.234375,60.4548835904053,212.4765625,1
15,1,597,70,0.45,-50.7104269252724,233.9609375,33.0922823277035,239.8203125,1
15,1,587,70,0.3,-88.7092289496911,255.4453125,74.4679502803766,271.0703125,1
15,0,756,70,0.45,-39.5236029337179,256.421875,56.3461415678188,261.3046875,1
15,1,595,70,0.45,-52.9887786832605,241.7734375,77.9070746835994,173.4140625,1
15,1,832,60,0.6,-63.7882490161263,149.9765625,62.8110927871981,210.5234375,1
15,1,702,60,0.3,-99.0231150899113,209.546875,83.478793092075,262.28125,1
15,0,687,80,0.6,-37.1745348399303,195.875,48.6456405250922,199.78125,1
15,0,833,80,0.6,-119.320242655415,236.890625,67.1972046187123,233.9609375,1
15,1,755,70,0.45,-47.4254461891973,173.4140625,84.7162856543826,206.6171875,1
15,1,830,70,0.3,-48.7401799272493,195.875,52.7745340763053,224.1953125,1
15,1,768,80,0.6,-49.4548470521228,274,59.2532729778393,197.828125,1
15,1,623,80,0.3,-136.956906965429,254.46875,63.6074890693778,191.96875,1
15,1,496,60,0.3,-63.8631741890129,254.46875,60.0135617823691,235.9140625,0
15,1,527,60,0.3,-91.9087486263602,242.75,41.533575204949,220.2890625,1
15,1,461,70,0.6,-69.4023597882747,248.609375,63.7928945593306,232.984375,0
15,0,770,80,0.45,-60.735039591171,168.53125,47.6798272288866,232.0078125,1
15,1,579,60,0.45,-52.6447329175912,273.0234375,61.059254007627,242.75,1
15,1,647,80,0.45,-42.4038298890593,253.4921875,50.6911347981328,235.9140625,1
15,1,673,60,0.3,-86.3275788627335,180.25,52.2123180304395,253.4921875,1
15,1,561,60,0.45,-52.1141069836169,161.6953125,25.2260634328385,207.59375,1
15,1,807,60,0.6,-41.6989937595745,155.8359375,53.3680135800087,240.796875,1
15,1,814,70,0.6,-55.9540801102041,208.5703125,46.2495836301517,228.1015625,1
15,1,669,80,0.6,-72.6356824644508,215.40625,40.7647823446287,236.890625,1
15,1,553,60,0.45,-51.4865621839163,229.078125,64.0336902454875,251.5390625,1
15,1,608,80,0.45,-41.3058044165092,190.015625,23.7612438241553,210.5234375,1
15,1,630,80,0.3,-61.6767596548873,210.5234375,73.5699870694879,197.828125,1
15,1,583,70,0.3,-87.1387649738243,206.6171875,51.9954832510202,158.765625,1
15,1,568,80,0.3,-86.0296886384333,164.625,43.087161591873,229.078125,1
15,1,621,70,0.45,-80.7652655938223,222.2421875,81.8450449354455,205.640625,1
15,1,564,60,0.3,-118.42488423119,218.3359375,48.0562750166858,233.9609375,1
15,1,949,60,0.45,-29.439057868473,227.125,31.8721773327663,173.4140625,1
15,0,805,80,0.6,-42.5508127658195,190.9921875,77.5950478673037,188.0625,1
15,0,838,70,0.6,-92.4888038532838,252.515625,66.8244256098164,189.0390625,1
15,0,951,60,0.6,-23.0063238693847,202.7109375,61.0864508003973,248.609375,1
15,1,714,70,0.6,-55.2800614274113,174.390625,38.7137212112913,229.078125,1
15,0,905,80,0.45,-51.0655950344705,149.9765625,54.5364343559757,248.609375,1
15,1,916,70,0.6,-37.7399177497627,239.8203125,56.0718359731213,215.40625,1
15,1,860,60,0.6,-82.4266191761115,230.0546875,32.2352490716347,218.3359375,1
15,1,733,70,0.3,-83.1917347746821,198.8046875,31.5946420511723,228.1015625,1
15,1,589,70,0.3,-57.1771492022429,198.8046875,44.0359509542971,249.5859375,1
15,1,558,60,0.3,-63.3715235908369,193.921875,13.1624115271554,166.578125,1
15,1,606,70,0.6,-43.5576293896292,262.28125,44.3304965937256,256.421875,1
15,1,597,80,0.3,-43.6929635221174,209.546875,20.3603582824417,207.59375,1
15,1,710,70,0.45,-75.477547684506,263.2578125,53.3665891207941,232.984375,1
15,1,621,70,0.45,-91.2928285456216,206.6171875,38.7789760991209,234.9375,1
15,1,673,80,0.6,-38.3775650063157,199.78125,43.8670694770569,244.703125,1
15,1,984,80,0.6,-43.3771361975377,218.3359375,59.1043322567129,214.4296875,1
15,1,686,80,0.3,-36.4903080131328,206.6171875,45.3645542723603,233.9609375,1
15,1,756,70,0.3,-59.0365838517994,149.9765625,33.9242175735917,252.515625,1
15,0,792,70,0.6,-37.9031097793035,174.390625,47.7021995442974,149.9765625,1
15,1,742,80,0.45,-83.1348184249043,228.1015625,39.3158379571731,248.609375,1
15,1,737,80,0.3,-74.5753965897553,238.84375,37.8970090558099,254.46875,1
15,1,656,80,0.3,-36.066320139289,245.6796875,28.4778412231431,187.0859375,1
15,1,661,70,0.3,-59.7970689678786,217.359375,55.3898590246956,225.171875,1
15,1,751,80,0.45,-80.6553609240758,212.4765625,77.5449232556812,233.9609375,1
15,1,622,60,0.6,-35.3403033762495,218.3359375,46.2133794413065,260.328125,1
15,1,863,60,0.45,-48.1041563883782,226.1484375,55.8868715380879,257.3984375,1
15,1,703,80,0.45,-12.6541343182915,218.3359375,44.1458621074552,215.40625,1
15,1,635,70,0.3,-56.9113119902885,210.5234375,36.75238008334,229.078125,1
15,1,593,60,0.45,-22.7101834290778,149.9765625,34.6051111267236,274.9765625,1
15,1,578,80,0.3,-73.7825411537453,274,36.1685273909513,209.546875,1
15,1,744,70,0.6,-30.711009079672,274.9765625,52.8914788370724,246.65625,1
15,1,593,60,0.3,-68.2030854346433,185.1328125,59.6735657662283,232.984375,1
15,1,660,60,0.45,-28.1052429370626,149.9765625,46.5013948915538,227.125,1
15,1,676,60,0.45,-64.8196439349564,211.5,44.3946670827328,263.2578125,1
15,1,623,60,0.3,-59.8398672795282,192.9453125,69.2070098036621,200.7578125,1
15,1,820,60,0.45,-42.3513243069311,195.875,49.7828167336914,246.65625,1
15,1,810,60,0.6,-89.1737229232717,192.9453125,45.2099178846017,238.84375,1
15,1,733,70,0.6,-72.1068788836034,184.15625,53.5209519434555,226.1484375,1
15,1,886,80,0.3,-28.2387536256328,263.2578125,21.1781465984633,188.0625,1
15,1,575,80,0.3,-66.0889283212699,170.484375,39.0950940025428,225.171875,1
15,1,575,70,0.6,-53.7236721517585,220.2890625,26.7284628636731,233.9609375,1
15,1,847,60,0.6,-29.5354802062229,159.7421875,58.613276314335,274.9765625,1
15,1,509,70,0.3,-61.0318048100461,163.6484375,40.8039745923346,254.46875,0
15,1,567,80,0.6,-44.1459699895083,149.9765625,62.4167727388331,220.2890625,1
15,1,864,60,0.6,-63.4465829412754,210.5234375,35.7513109258294,247.6328125,1
15,1,526,70,0.45,-93.266098901903,237.8671875,46.5726469419055,274.9765625,1
15,1,969,60,0.6,-94.7072486774787,263.2578125,42.547490501036,226.1484375,1
15,0,931,80,0.6,-89.2932710461776,188.0625,38.4123369135919,231.03125,1
15,1,953,80,0.6,-81.4711733482011,212.4765625,69.7771164327071,240.796875,1
15,1,653,70,0.45,-63.2950953318796,274.9765625,60.7539518114553,171.4609375,1
15,1,763,70,0.45,-45.6717692500574,271.0703125,36.944506139061,224.1953125,1
15,1,612,70,0.3,-94.6690047454971,213.453125,38.49331691602,203.6875,1
15,1,1133,80,0.6,-51.8310132349414,203.6875,43.0716893165551,217.359375,1
15,0,1051,80,0.45,-77.0561014266989,207.59375,34.2594422553299,160.71875,1
15,1,709,70,0.3,-62.1839294523139,173.4140625,46.3076929156814,274.9765625,1
15,1,678,80,0.3,-107.571640941097,156.8125,55.9885204471705,199.78125,1
15,1,897,70,0.6,-105.00098423329,210.5234375,50.375356936328,153.8828125,1
15,1,635,80,0.45,-39.3175501003244,149.9765625,9.0900172990068,198.8046875,1
15,1,549,80,0.3,-70.911352032379,209.546875,28.5346580724571,149.9765625,1
15,1,649,70,0.3,-37.0972707982092,192.9453125,55.8416917117609,182.203125,1
15,1,648,70,0.45,-73.6024065439199,214.4296875,40.2412483550313,270.09375,1
15,1,720,70,0.6,-32.2458794501401,206.6171875,25.6756937993996,177.3203125,1
15,1,727,60,0.3,-41.7881131134805,197.828125,44.2349770026005,219.3125,1
15,1,807,70,0.6,-45.4097940348502,214.4296875,41.7897345739514,267.1640625,1
15,1,804,80,0.3,-78.0583267300317,173.4140625,63.3041926028364,247.6328125,1
15,1,932,60,0.6,-64.9111270950363,150.953125,46.1208912873826,218.3359375,1
15,1,558,70,0.3,-132.926247943119,195.875,32.3851389216501,244.703125,1
15,1,800,80,0.6,-64.0278341634997,183.1796875,27.8271262339486,245.6796875,1
15,1,697,80,0.3,-84.8420720495879,178.296875,67.3550464953145,200.7578125,1
15,1,523,80,0.3,-50.7329724804365,226.1484375,67.6572933531356,210.5234375,0
15,1,584,80,0.45,-59.6573900489667,211.5,49.6200361305286,163.6484375,1
15,1,642,70,0.6,-31.5219857893875,273.0234375,31.3766036288546,233.9609375,1
15,1,554,70,0.6,-32.9231570676858,149.9765625,34.0132612227513,247.6328125,1
15,1,553,80,0.6,-36.452760970102,167.5546875,35.2672736068248,214.4296875,1
15,1,1005,80,0.45,-44.8534917168269,206.6171875,36.609276625295,233.9609375,1
15,1,879,80,0.3,-48.1599773568323,218.3359375,33.6186100185627,266.1875,1
15,1,605,70,0.45,-46.066783237584,190.015625,34.1074433509484,243.7265625,1
15,1,720,70,0.3,-72.5638334278636,154.859375,64.243439349277,226.1484375,1
15,1,721,60,0.45,-64.1534623446129,211.5,71.9711222212368,251.5390625,1
15,1,732,70,0.3,-20.1968619475863,211.5,58.9046370416986,255.4453125,1
15,1,776,70,0.3,-58.3737224247283,218.3359375,56.094041200445,208.5703125,1
15,1,569,60,0.6,-90.0175354636656,149.9765625,56.89129298141,251.5390625,1
15,1,894,60,0.6,-20.7789548474607,177.3203125,71.1181522931295,214.4296875,1
15,1,614,60,0.3,-111.323332927148,205.640625,34.8575670241947,233.9609375,1
15,1,799,80,0.3,-105.932279424181,231.03125,68.6485291882002,268.140625,1
15,1,794,80,0.45,-51.4521920414288,196.8515625,27.692778241899,257.3984375,1
15,1,573,80,0.45,-97.8502009558437,149.9765625,52.7828489393183,194.8984375,1
15,1,759,60,0.6,-56.7249377224651,155.8359375,50.156734016026,257.3984375,1
15,1,880,60,0.6,-55.6186760474917,209.546875,56.0255197919552,238.84375,1
15,1,645,70,0.3,-42.6043474224161,257.3984375,43.3897558583644,229.078125,1
15,0,773,80,0.6,-6.05702925289142,272.046875,44.281075700774,236.890625,1
15,1,864,60,0.6,-22.4644364290816,259.3515625,52.7692374387221,245.6796875,1
15,1,646,70,0.3,-55.4587879156424,244.703125,33.864297891166,263.2578125,1
15,1,724,80,0.6,-48.6546030958402,224.1953125,29.9435625924453,194.8984375,1
15,1,596,70,0.3,-81.7781215590483,215.40625,54.3862954006546,260.328125,1
15,1,778,60,0.45,-147.677535678302,191.96875,30.2122070440687,155.8359375,1
15,1,807,60,0.3,-113.45360668619,198.8046875,47.8049210941059,247.6328125,1
15,1,595,60,0.45,-81.5671935099574,192.9453125,78.6602488757639,153.8828125,1
15,0,812,80,0.6,-72.9993547822941,201.734375,79.8733973505445,245.6796875,1
15,1,816,60,0.3,-55.8924756636688,218.3359375,72.6047731415749,247.6328125,1
15,1,702,60,0.3,-61.12334583347,213.453125,77.6634612963739,216.3828125,1
15,1,563,60,0.3,-66.6714945766919,265.2109375,42.4675915663025,208.5703125,1
15,1,657,60,0.45,-115.319860012427,237.8671875,30.83419905512,203.6875,1
15,1,628,80,0.3,-87.6732411745393,225.171875,69.8903707516566,149.9765625,1
15,1,657,70,0.3,-127.184653403208,202.7109375,57.2800188182738,149.9765625,1
15,1,613,60,0.3,-71.0489434532884,232.0078125,60.3044194907156,234.9375,1
15,1,528,80,0.6,-55.8585728575925,205.640625,57.6081504260638,216.3828125,1
15,1,905,70,0.45,-49.8310735819558,202.7109375,38.989650558575,224.1953125,1
15,1,688,70,0.6,-48.5589979402277,248.609375,80.5230551549379,244.703125,1
15,1,1190,70,0.45,-40.8180022912686,259.3515625,27.2383281613662,267.1640625,1
15,1,724,70,0.3,-70.9660154483188,241.7734375,50.5645803930736,265.2109375,1
15,1,671,70,0.3,-54.7110038432498,218.3359375,44.523781130531,204.6640625,1
15,1,883,60,0.6,-31.3546296769559,187.0859375,41.956113912976,188.0625,1
15,0,735,70,0.6,-49.5223075335221,198.8046875,37.948760777391,246.65625,1
15,1,744,80,0.45,-25.2150786080445,213.453125,39.5477764228711,208.5703125,1
15,1,925,60,0.6,-27.7755810647641,151.9296875,13.4758737347017,232.0078125,1
15,0,621,60,0.3,-62.1730223478326,203.6875,68.9515174433641,232.984375,1
15,1,788,80,0.6,-23.4638024665805,241.7734375,45.8659808332264,212.4765625,1
15,1,987,70,0.3,-61.4291031837956,209.546875,64.5321131308577,250.5625,1
15,1,953,70,0.6,-23.5861778501279,189.0390625,58.042330777557,254.46875,1
15,1,776,80,0.45,-46.645099796089,257.3984375,43.6592332142741,212.4765625,1
15,1,1509,80,0.45,-39.952904635796,214.4296875,24.4472760913808,193.921875,1
15,1,535,80,0.3,-46.1219157234153,243.7265625,31.3342050398087,228.1015625,1
15,0,953,80,0.6,-14.8080945519721,213.453125,41.88823388927,173.4140625,1
15,0,790,80,0.6,-29.5706020572337,178.296875,17.943437822215,249.5859375,1
15,1,660,60,0.6,-44.3216893304786,269.1171875,51.8011902003157,210.5234375,1
15,1,964,70,0.6,-57.3096965154135,274,32.1426282415944,164.625,1
15,0,869,70,0.6,-37.0803844244455,175.3671875,80.0895405195479,162.671875,1
15,1,661,80,0.45,-72.1779318564858,205.640625,49.3341782880956,255.4453125,1
15,1,592,80,0.6,-33.6734029534711,196.8515625,34.9659861404531,241.7734375,1
15,1,533,60,0.45,-54.7955030190626,180.25,29.6734560741596,175.3671875,1
15,1,692,60,0.45,-58.5213567648356,274.9765625,79.1441115520733,172.4375,1
15,1,978,80,0.6,-60.6886740579945,173.4140625,3.38465738173234,219.3125,1
15,1,906,60,0.6,-33.9881746066529,250.5625,30.92187229985,236.890625,1
15,1,992,80,0.6,-23.3619507234217,274,57.1287410179156,237.8671875,1
15,1,923,70,0.3,-63.6199900896275,211.5,48.3200782632008,211.5,1
